id,company_id,amount,status,created_at,paid_at
285,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-05,
286,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.04,pending_payment,2019-02-01,
287,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.52,paid,2019-05-15,2019-05-15
288,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.96,paid,2019-03-08,2019-03-08
289,cbf1c8b09cd5b549416d49d220a40cbd317f952e,182.4,pending_payment,2019-04-27,
290,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.74,paid,2019-02-19,2019-02-19
291,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-22,
292,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.25,paid,2019-04-27,2019-04-27
293,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-13,
294,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-16,
295,cbf1c8b09cd5b549416d49d220a40cbd317f952e,142.34,voided,2019-02-10,
296,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.58,paid,2019-02-15,2019-02-15
297,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-15,
298,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.84,paid,2019-01-26,2019-01-26
299,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-21,
300,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.54,voided,2019-05-16,
301,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-11,
302,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.24,paid,2019-02-22,2019-02-22
303,cbf1c8b09cd5b549416d49d220a40cbd317f952e,257.09,paid,2019-01-18,2019-01-18
304,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-21,2019-01-21
305,cbf1c8b09cd5b549416d49d220a40cbd317f952e,296.37,paid,2019-02-15,2019-02-15
306,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.67,paid,2019-04-06,2019-04-06
307,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-09,
308,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.81,paid,2019-03-06,2019-03-06
309,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.67,paid,2019-02-01,2019-02-01
310,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.99,paid,2019-05-18,2019-05-18
311,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-30,
312,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.99,paid,2019-05-09,2019-05-09
313,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.35,voided,2019-01-28,
314,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-11,
315,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.26,paid,2019-05-02,2019-05-02
316,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.92,voided,2019-02-15,
317,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-26,
318,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.58,pending_payment,2019-01-06,
319,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.67,voided,2019-02-18,
320,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-13,
321,cbf1c8b09cd5b549416d49d220a40cbd317f952e,322.3,paid,2019-01-07,2019-01-07
322,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-09,
323,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.76,paid,2019-05-16,2019-05-16
324,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,paid,2019-01-03,2019-01-03
325,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.51,paid,2019-03-22,2019-03-22
326,cbf1c8b09cd5b549416d49d220a40cbd317f952e,181.94,paid,2019-02-17,2019-02-17
327,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-05,
328,cbf1c8b09cd5b549416d49d220a40cbd317f952e,115.77,paid,2019-02-12,2019-02-12
329,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-03,2019-01-03
330,cbf1c8b09cd5b549416d49d220a40cbd317f952e,19.82,paid,2019-01-09,2019-01-09
331,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.25,paid,2019-05-17,2019-05-17
332,cbf1c8b09cd5b549416d49d220a40cbd317f952e,267.16,paid,2019-05-15,2019-05-15
333,cbf1c8b09cd5b549416d49d220a40cbd317f952e,215.9,paid,2019-02-20,2019-02-20
334,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.28,paid,2019-03-21,2019-03-21
335,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-24,
336,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-19,
337,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.53,pending_payment,2019-03-07,
338,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-01,
339,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-22,2019-02-22
340,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-26,
341,cbf1c8b09cd5b549416d49d220a40cbd317f952e,262.48,paid,2019-03-25,2019-03-25
342,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.25,paid,2019-02-11,2019-02-11
343,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.2,paid,2019-02-01,2019-02-01
344,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.6,paid,2019-01-09,2019-01-09
345,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.21,voided,2019-02-20,
346,cbf1c8b09cd5b549416d49d220a40cbd317f952e,148.14,paid,2019-04-17,2019-04-17
347,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,paid,2019-03-21,2019-03-21
348,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-01-20,2019-01-20
349,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.56,paid,2019-03-25,2019-03-25
350,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.43,paid,2019-02-23,2019-02-23
351,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.06,paid,2019-01-02,2019-01-02
352,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.16,paid,2019-04-05,2019-04-05
353,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-01,
354,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.62,voided,2019-01-13,
355,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-08,
356,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.74,voided,2019-03-24,
357,cbf1c8b09cd5b549416d49d220a40cbd317f952e,7.7,paid,2019-04-05,2019-04-05
358,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.52,voided,2019-04-06,
359,cbf1c8b09cd5b549416d49d220a40cbd317f952e,77.27,paid,2019-01-11,2019-01-11
360,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-23,
361,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-22,
362,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-31,
363,cbf1c8b09cd5b549416d49d220a40cbd317f952e,131.38,voided,2019-04-21,
364,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.76,voided,2019-02-08,
365,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-03,
366,cbf1c8b09cd5b549416d49d220a40cbd317f952e,188.78,voided,2019-03-09,
367,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.74,paid,2019-04-22,2019-04-22
368,cbf1c8b09cd5b549416d49d220a40cbd317f952e,241.51,paid,2019-02-20,2019-02-20
369,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.0,paid,2019-03-20,2019-03-20
370,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.58,paid,2019-02-22,2019-02-22
371,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.91,paid,2019-05-06,2019-05-06
372,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.04,paid,2019-03-06,2019-03-06
373,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-11,
374,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,paid,2019-02-13,2019-02-13
375,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.72,paid,2019-04-04,2019-04-04
376,cbf1c8b09cd5b549416d49d220a40cbd317f952e,29.4,refunded,2019-04-26,2019-04-26
377,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.66,paid,2019-01-09,2019-01-09
378,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.8,paid,2019-01-07,2019-01-07
379,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.96,paid,2019-01-27,2019-01-27
380,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,voided,2019-01-11,
381,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.48,paid,2019-01-27,2019-01-27
382,cbf1c8b09cd5b549416d49d220a40cbd317f952e,217.89,paid,2019-01-29,2019-01-29
383,8f642dc67fccf861548dfe1c761ce22f795e91f0,998.0,expired,2019-02-11,
384,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.33,paid,2019-01-08,2019-01-08
385,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.31,paid,2019-03-28,2019-03-28
386,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-18,
387,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-23,2019-01-23
388,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-18,
389,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.15,paid,2019-04-03,2019-04-03
390,cbf1c8b09cd5b549416d49d220a40cbd317f952e,147.78,paid,2019-05-13,2019-05-13
391,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.64,paid,2019-04-09,2019-04-09
392,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.47,paid,2019-02-18,2019-02-18
393,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.77,paid,2019-04-26,2019-04-26
394,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.37,pending_payment,2019-04-11,
395,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.71,pending_payment,2019-01-21,
396,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.99,paid,2019-03-27,2019-03-27
397,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-12,
398,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,voided,2019-02-21,
399,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.26,pending_payment,2019-03-20,
400,cbf1c8b09cd5b549416d49d220a40cbd317f952e,175.1,paid,2019-01-20,2019-01-20
401,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.22,paid,2019-01-10,2019-01-10
402,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.67,paid,2019-01-23,2019-01-23
403,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-16,
404,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-14,
405,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-18,2019-02-19
406,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-21,
407,cbf1c8b09cd5b549416d49d220a40cbd317f952e,142.73,paid,2019-02-01,2019-02-01
408,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.35,paid,2019-04-15,2019-04-15
409,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.97,voided,2019-04-22,
410,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.87,paid,2019-03-09,2019-03-10
411,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-10,
412,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.66,pending_payment,2019-04-23,
413,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.7,paid,2019-01-08,2019-01-08
414,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.03,paid,2019-01-13,2019-01-13
415,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-26,2019-01-26
416,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-23,2019-04-23
417,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-23,
418,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.33,paid,2019-04-30,2019-04-30
419,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-26,
420,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.8,paid,2019-03-12,2019-03-12
421,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.32,paid,2019-03-16,2019-03-16
422,cbf1c8b09cd5b549416d49d220a40cbd317f952e,171.71,voided,2019-03-13,
423,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-17,
424,cbf1c8b09cd5b549416d49d220a40cbd317f952e,20.81,pending_payment,2019-04-30,
425,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.72,pending_payment,2019-03-07,
426,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-22,
427,cbf1c8b09cd5b549416d49d220a40cbd317f952e,161.01,paid,2019-05-15,2019-05-15
428,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.81,paid,2019-01-17,2019-01-17
429,8f642dc67fccf861548dfe1c761ce22f795e91f0,12273.05,pending_payment,2019-04-17,
430,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.41,paid,2019-05-13,2019-05-13
431,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-26,
432,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-17,
433,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.44,pending_payment,2019-01-04,
434,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.72,paid,2019-01-11,2019-01-11
435,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-25,
436,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.89,paid,2019-05-03,2019-05-03
437,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.28,voided,2019-01-07,
438,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.51,paid,2019-01-10,2019-01-10
439,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.52,paid,2019-02-06,2019-02-06
440,cbf1c8b09cd5b549416d49d220a40cbd317f952e,156.59,paid,2019-04-07,2019-04-07
441,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-23,
442,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.88,paid,2019-04-04,2019-04-04
443,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.61,paid,2019-04-30,2019-04-30
444,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.53,paid,2019-01-22,2019-01-22
445,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.4,paid,2019-01-24,2019-01-24
446,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.85,paid,2019-03-22,2019-03-22
447,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.71,paid,2019-02-28,2019-02-28
448,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.84,paid,2019-01-31,2019-01-31
449,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-23,
450,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.53,paid,2019-02-14,2019-02-14
451,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.18,paid,2019-02-04,2019-02-04
452,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-08,
453,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.68,paid,2019-02-26,2019-02-26
454,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-07,
455,cbf1c8b09cd5b549416d49d220a40cbd317f952e,288.08,voided,2019-01-01,
456,cbf1c8b09cd5b549416d49d220a40cbd317f952e,261.76,paid,2019-03-27,2019-03-27
457,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.92,paid,2019-01-30,2019-01-30
458,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-16,
459,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-25,
460,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.46,paid,2019-05-19,2019-05-19
461,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-11,
462,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.5,paid,2019-02-07,2019-02-07
463,cbf1c8b09cd5b549416d49d220a40cbd317f952e,443.59,paid,2019-02-28,2019-02-28
464,cbf1c8b09cd5b549416d49d220a40cbd317f952e,175.44,pending_payment,2019-03-31,
465,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,paid,2019-01-06,2019-01-06
466,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.8,paid,2019-01-25,2019-01-25
467,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.68,paid,2019-02-07,2019-02-07
468,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.68,pending_payment,2019-03-23,
469,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-02-26,
470,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.79,pending_payment,2019-01-29,
471,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.25,voided,2019-04-27,
472,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-18,
473,cbf1c8b09cd5b549416d49d220a40cbd317f952e,196.29,refunded,2019-05-07,2019-05-07
474,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-06,
475,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,paid,2019-01-08,2019-01-08
476,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-04,
477,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.68,paid,2019-04-09,2019-04-09
478,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-11,2019-01-11
479,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.35,paid,2019-05-07,2019-05-07
480,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,voided,2019-01-09,
481,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-14,
482,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.29,paid,2019-03-19,2019-03-19
483,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-15,
484,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.77,paid,2019-01-12,2019-01-12
485,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-14,2019-02-14
486,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-16,2019-01-17
487,cbf1c8b09cd5b549416d49d220a40cbd317f952e,28.67,pending_payment,2019-03-30,
488,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.83,paid,2019-04-25,2019-04-25
489,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-12,
490,cbf1c8b09cd5b549416d49d220a40cbd317f952e,104.84,voided,2019-02-01,
491,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.95,paid,2019-01-22,2019-01-22
492,cbf1c8b09cd5b549416d49d220a40cbd317f952e,182.47,paid,2019-03-15,2019-03-15
493,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.0,paid,2019-02-28,2019-02-28
494,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-25,
495,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-20,
496,cbf1c8b09cd5b549416d49d220a40cbd317f952e,173.53,paid,2019-01-31,2019-01-31
497,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.41,paid,2019-03-22,2019-03-22
498,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.0,paid,2019-01-27,2019-01-27
499,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.0,paid,2019-02-06,2019-02-06
500,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.98,paid,2019-01-29,2019-01-29
501,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.81,voided,2019-01-02,
502,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.69,paid,2019-04-24,2019-04-24
503,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.02,paid,2019-04-10,2019-04-10
504,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.22,voided,2019-03-27,
505,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.0,paid,2019-04-12,2019-04-12
506,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-25,
507,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-30,
508,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-22,
509,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.32,paid,2019-03-01,2019-03-01
510,cbf1c8b09cd5b549416d49d220a40cbd317f952e,279.28,pending_payment,2019-02-08,
511,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-28,2019-01-28
512,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-31,
513,cbf1c8b09cd5b549416d49d220a40cbd317f952e,29.71,voided,2019-05-04,
514,cbf1c8b09cd5b549416d49d220a40cbd317f952e,216.44,pending_payment,2019-01-31,
515,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-04,
516,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.49,paid,2019-04-04,2019-04-04
517,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-14,2019-04-14
518,cbf1c8b09cd5b549416d49d220a40cbd317f952e,29.59,paid,2019-02-11,2019-02-11
519,cbf1c8b09cd5b549416d49d220a40cbd317f952e,28.32,refunded,2019-05-03,2019-05-03
520,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.46,pending_payment,2019-04-21,
521,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.7,paid,2019-03-25,2019-03-25
522,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.45,paid,2019-05-03,2019-05-03
523,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,pending_payment,2019-05-17,
524,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.58,voided,2019-02-11,
525,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.63,voided,2019-04-20,
526,cbf1c8b09cd5b549416d49d220a40cbd317f952e,176.3,paid,2019-04-11,2019-04-11
527,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,pending_payment,2019-03-04,
528,cbf1c8b09cd5b549416d49d220a40cbd317f952e,133.7,paid,2019-04-03,2019-04-03
529,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.76,paid,2019-01-25,2019-01-25
530,cbf1c8b09cd5b549416d49d220a40cbd317f952e,112.53,paid,2019-05-09,2019-05-09
531,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-05,2019-02-05
532,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.79,paid,2019-05-02,2019-05-02
533,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-10,
534,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.11,paid,2019-04-16,2019-04-16
535,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.38,paid,2019-01-21,2019-01-21
536,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.69,paid,2019-01-17,2019-01-18
537,cbf1c8b09cd5b549416d49d220a40cbd317f952e,125.2,paid,2019-02-28,2019-02-28
538,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-19,
539,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.55,voided,2019-04-01,
540,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.81,paid,2019-01-20,2019-01-20
541,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,paid,2019-04-01,2019-04-01
542,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.73,paid,2019-03-30,2019-03-30
543,cbf1c8b09cd5b549416d49d220a40cbd317f952e,98.57,voided,2019-02-23,
544,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.24,voided,2019-04-06,
545,cbf1c8b09cd5b549416d49d220a40cbd317f952e,816.43,paid,2019-04-16,2019-04-16
546,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.14,voided,2019-03-10,
547,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.54,paid,2019-04-11,2019-04-11
548,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.54,pending_payment,2019-01-28,
549,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.0,pre_authorized,2019-05-20,
550,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-01,2019-03-01
551,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.07,paid,2019-02-12,2019-02-12
552,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-12,
553,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.23,pending_payment,2019-04-11,
554,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-31,
555,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.57,paid,2019-02-27,2019-02-27
556,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-12,
557,cbf1c8b09cd5b549416d49d220a40cbd317f952e,176.62,voided,2019-02-15,
558,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.0,paid,2019-05-09,2019-05-09
559,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-18,
560,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.43,pending_payment,2019-02-09,
561,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.6,voided,2019-03-13,
562,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-11,
563,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-26,
564,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-05,
565,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.92,paid,2019-01-27,2019-01-27
566,cbf1c8b09cd5b549416d49d220a40cbd317f952e,258.23,paid,2019-01-10,2019-01-10
567,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.78,paid,2019-04-21,2019-04-21
568,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.12,paid,2019-03-27,2019-03-27
569,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-08,
570,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-14,
